197.521948 79.941081 4.661080 2.202160
197.787818 81.910242 -2.964361 -1.482687
196.389369 81.144501 -0.635697 -0.246573
198.914121 80.753761 -1.620159 0.500747
4.433693 115.191414 -1.777025 10.054448
2.502202 115.395177 -2.199767 2.497059
3.336085 113.955739 0.072188 -1.256859
3.625164 116.627350 0.394967 -0.514535
209.901821 134.590197 17.834166 5.643829
210.487232 132.676414 9.607203 -3.891521
211.416685 134.019281 0.090950 1.618153
208.958172 133.233457 -0.262567 -0.534764
78.043530 133.385320 11.199607 -2.149178
76.585743 132.033069 5.324351 -7.716974
78.206108 131.734641 -0.476873 0.729695
76.426812 133.673347 -0.586945 2.082694
190.999324 67.322692 -1.718308 -1.086953
192.931414 67.261963 -1.457981 -11.242541
192.014186 68.640450 -0.357326 0.603901
192.002784 65.987718 -0.671580 0.970355
4.812891 8.449982 -5.033995 -0.937517
5.120093 10.411798 -1.067572 0.654838
3.673558 9.550894 -0.353446 1.223836
6.241743 9.270068 -0.339313 0.808269
159.144821 106.460794 -9.337319 3.214723
161.070537 106.960827 2.059023 0.563360
159.770458 107.984897 1.564722 0.571879
160.449657 105.426261 -0.916709 -1.191821
108.576427 49.301291 -6.049111 -7.464726
107.027946 48.077599 0.168899 -2.512529
108.637473 47.748724 -1.343224 0.925816
107.135236 49.782334 -0.340688 -0.257010
27.615666 191.508012 1.457191 1.464320
26.180449 192.871816 -3.464731 3.319371
26.001707 191.220358 -0.476533 0.363288
27.798940 193.162792 0.182453 -0.059900
15.812652 26.074506 -3.705010 6.912033
16.690414 24.302376 2.257753 0.736046
17.436710 25.760023 -0.820511 0.315765
15.141572 24.576795 0.367470 0.336351
213.154313 14.650606 9.480200 1.857290
211.933692 16.196787 11.204645 -3.291763
211.492813 14.594691 0.713910 0.311282
213.616034 16.164311 0.719287 1.725254
163.095111 145.357911 1.151709 7.401909
164.822729 144.387124 -0.170348 -1.427752
164.591845 146.041294 0.222336 0.066090
163.310648 143.710686 0.102644 1.369253
122.881578 62.843841 9.596842 -6.495069
121.204564 63.675704 0.479329 -5.309919
121.350569 62.101134 2.534841 0.494583
122.540214 64.499137 1.200830 0.718754
56.190377 76.026571 -11.913310 12.300198
54.240565 75.535978 -1.236198 0.389650
55.525753 74.504092 -2.054626 -0.675911
54.941715 77.050606 2.020791 -0.513648
196.766508 134.791940 -3.190629 -8.107237
197.568575 136.635030 -0.163995 -2.507589
195.944833 136.209839 0.060916 0.930487
198.384628 135.216309 -0.456079 1.014057
188.434937 13.970106 -4.693434 1.185282
189.053761 12.089836 5.663680 5.950025
189.970005 13.404767 -0.215500 -0.585161
187.487926 12.581495 0.804528 0.515034
115.821751 4.336940 -6.888828 -3.670821
113.820195 4.445854 -5.203251 3.299990
114.763497 3.102207 -0.385709 0.194867
114.911144 5.669018 -0.091438 0.050944
201.538263 89.929226 3.111321 -3.008795
200.084087 88.579932 7.496235 1.402110
201.668709 88.277499 -1.272434 0.505961
199.910386 90.160701 -1.667546 0.172895
140.352141 102.849270 8.512403 2.538084
139.062464 104.217876 2.108333 -9.854815
138.713146 102.621705 -0.137827 -1.263540
140.669887 104.480778 -1.025986 0.358279
133.313557 46.585902 -0.111166 -1.553187
131.736197 45.439683 1.377553 -4.660418
133.338363 45.054393 0.183389 1.200782
131.780917 46.995495 0.011371 1.424009
10.990986 130.089583 2.365578 5.840737
10.686461 132.048850 4.041254 -0.544937
9.560815 130.868832 -0.766360 0.722011
12.138092 131.213891 -1.198295 2.017447
136.758893 95.725732 -8.791553 -13.598666
134.826191 96.069027 -3.759744 -4.589322
135.547686 94.645621 0.390500 1.468568
136.084687 97.160465 -1.052945 0.157887
37.685042 105.834211 6.895140 -4.978576
37.931381 103.870992 -0.367322 -4.176751
39.099831 105.077410 -0.542894 0.447450
36.506635 104.689965 -0.761887 -0.521287
202.149910 30.289688 3.332076 -15.860482
202.784411 28.418492 4.108544 -11.973663
203.680982 29.680138 -1.182074 1.085997
201.208573 28.940231 -1.185708 0.598672
186.006115 60.959496 1.795355 -3.230080
186.364231 59.067735 4.422729 -6.365141
187.469351 60.268181 0.305940 -0.523459
184.906745 59.789899 0.040204 0.512539
112.097079 81.980605 2.037613 4.822205
112.093143 83.924595 8.700030 -5.675702
110.759201 82.992225 0.353128 -0.368492
113.391573 82.934044 0.710612 0.560601
5.363839 31.969570 13.877924 8.402652
6.357133 33.640979 2.436817 1.699690
4.723716 33.440268 1.123908 -1.851173
6.979146 32.122699 -0.868973 -0.699591
89.018861 140.312344 1.991707 2.943339
90.487748 141.675693 -0.149932 0.421549
88.835060 141.950928 0.737990 -0.343280
90.659684 140.060198 -1.086047 0.040257
165.397326 59.486265 -5.152656 -3.427263
163.520218 58.805861 6.592708 7.281119
164.877936 57.919098 -0.439785 0.881707
163.947677 60.333559 -0.351186 -0.456461
45.800460 157.896967 6.489734 1.873115
44.836322 156.181933 -0.331803 -2.544974
46.500854 156.411409 -0.812708 -0.942375
44.195114 157.715169 -1.247771 0.840145
139.246418 108.160245 -0.823692 2.867581
140.394002 106.551854 -3.328461 9.531073
140.871164 108.143457 0.308120 1.801229
138.806275 106.561477 -1.022457 -1.531299
205.593353 94.121319 -2.410814 -0.809571
207.250611 95.224120 6.594138 0.896883
205.728083 95.805089 0.772873 -0.308662
207.179213 93.592733 -0.647929 -0.919428
174.917040 20.739975 0.066137 5.022370
174.893718 18.749664 -0.995641 5.804243
176.193732 19.786378 2.062939 0.236829
173.577390 19.709413 1.205122 1.203932
210.995969 99.836644 6.941517 5.370523
209.891839 101.484225 -4.231469 -6.439151
209.347803 99.946917 -0.379181 -0.520128
211.559614 101.383962 -0.871768 -0.349973
142.456976 142.620735 2.261332 -2.444952
144.337603 141.977000 -4.492695 -1.365349
143.841177 143.552648 -2.104015 0.607301
142.991680 141.040893 -2.831409 0.446069
137.718328 84.422032 -4.598004 -0.824614
135.763168 84.148747 2.359157 5.311753
136.906338 83.015969 0.001424 0.249420
136.447373 85.568599 0.631717 -0.911730
142.072474 24.686836 2.370593 -4.818280
142.955718 22.948151 -3.485390 -15.462080
143.695720 24.445512 1.426066 1.368278
141.300701 23.249103 0.647088 -1.847217
147.477356 84.882696 0.924591 0.952414
146.966453 83.058241 -6.867179 0.917625
148.549934 83.694456 0.133434 -0.502474
145.905232 84.302325 1.180450 -0.000774
149.227792 85.720495 -10.562782 4.267152
151.203434 85.903246 -3.886914 10.385257
150.103854 87.137625 0.584570 -0.961246
