154.558753 77.586195 14.321914 -3.001847
155.993114 76.158369 -16.827227 43.790379
156.137184 77.725751 3.440397 5.941708
154.292866 75.896882 8.113333 7.642652
25.742672 114.214818 -12.653060 20.481340
27.665222 114.590865 -13.351615 -38.434537
26.400786 115.733270 0.965783 -3.350393
26.939077 113.117082 -1.180646 -1.755847
164.863774 175.722490 -16.990310 -5.406665
166.850233 175.759125 -50.226228 -2.668338
165.942020 177.045422 -1.547857 1.182058
165.866693 174.450746 1.308151 -2.017060
121.089663 23.257439 28.744853 11.353829
122.335803 21.796830 7.790291 -17.338187
122.706785 23.377630 3.167288 3.158109
120.695175 21.726623 0.373118 -0.349041
108.027367 140.616789 5.248142 4.059513
110.009703 140.831538 14.545741 6.841872
108.934220 142.036422 -3.369381 -6.570317
109.116222 139.415823 1.773115 -3.318688
95.457641 54.670806 -12.245198 18.980196
93.772275 55.599148 45.552125 -12.046025
93.926647 54.054154 2.762730 -2.287607
95.269437 56.230178 -3.400140 1.436307
101.337692 163.458957 -14.359371 -13.241681
103.327407 163.025770 11.821549 -9.733716
102.562394 164.551274 0.126692 -1.585861
102.033744 161.950918 0.242090 2.398691
92.885578 139.719415 -23.654484 -21.432735
94.790663 139.720518 45.968986 23.723061
93.789859 141.075960 -0.273487 1.205727
93.742794 138.381027 -1.335831 -4.049276
74.923327 41.992130 4.680182 23.854283
73.182639 41.015068 -3.815913 -14.826287
74.661881 40.308422 0.535534 1.393760
73.452734 42.659975 -1.457385 3.501250
126.074931 43.220652 37.185451 2.124932
125.735601 41.310917 65.555207 20.877756
127.139527 42.139500 -4.234696 -3.205930
124.612065 42.523579 -0.400492 3.991811
86.672662 49.958984 -55.716510 -9.539375
86.986336 47.967852 -25.801045 -27.524902
88.106338 49.239177 1.725931 -1.390739
85.657351 48.685222 -0.661964 4.065728
63.629308 15.582607 -39.257883 -40.504648
63.038211 13.739506 20.282532 -9.317868
64.611022 14.246663 -2.642352 -0.764863
62.070714 15.115727 2.614438 -0.232620
144.283840 60.162947 -8.807160 -17.106858
143.115120 61.762212 10.644303 -2.892934
142.642449 60.161678 -0.305634 0.396117
144.788889 61.720344 0.802211 0.284874
37.318555 137.863066 16.763414 -11.576216
39.155616 137.041400 20.701658 -19.828358
38.782502 138.640756 -2.073566 3.251708
37.701532 136.207745 0.981434 6.804802
6.706436 46.873819 24.780928 -23.233707
7.658110 48.627131 10.073680 24.269391
6.000598 48.391160 -0.118589 -0.952175
8.337538 47.185971 0.862749 0.097668
83.289344 1.106531 -4.117437 1.687179
84.113516 179.269877 -36.821112 13.935793
84.858468 0.725552 4.333776 3.555647
82.524517 179.593582 5.687887 0.774091
82.582430 135.124367 13.111348 -30.928667
82.397455 133.227616 23.793455 6.761185
83.784743 134.081315 -1.175084 -4.479129
81.162884 134.302158 0.184390 -4.132284
103.345755 106.961483 49.719152 -2.750720
105.188130 107.573185 -13.689182 9.667455
103.741410 108.496537 2.974124 -2.322086
104.622776 106.103446 -0.902181 -1.207780
81.160280 139.884552 3.040287 15.833749
79.202897 140.514046 23.595238 26.016539
79.776556 139.020466 5.152238 -2.928213
80.486763 141.426912 2.827568 -4.595883
177.769752 96.630239 -3.617066 -13.140497
179.034670 95.156693 13.803070 35.339248
179.417002 96.678378 0.564781 2.673592
177.394183 95.002270 -2.646288 2.683951
108.226619 159.962410 -1.414545 20.834703
110.187532 159.867272 -37.784134 17.336456
109.345352 161.192144 -3.085878 0.848353
109.168394 158.585555 -1.311992 -1.932517
69.418731 157.600322 -24.123916 -20.351468
67.655116 156.474772 5.100355 -16.384590
69.219377 156.034979 -2.240781 1.985765
67.887368 158.120142 1.459905 -1.015405
174.644203 24.878370 -27.617215 -1.553484
175.138659 22.948483 9.174207 -32.619023
176.177958 24.263777 3.433894 0.040404
173.655598 23.603740 -0.198509 0.872773
105.913353 1.565417 20.615335 -17.579317
107.214212 0.079315 13.835902 12.046628
107.571584 1.658567 -1.130654 -3.289956
105.606709 179.967067 -4.257484 2.932065
58.871518 159.378488 7.281208 18.915002
59.668520 161.120011 8.789648 -13.684107
58.020702 160.692560 2.735792 8.707959
60.524621 159.749977 -2.165471 2.385474
151.469914 85.427367 -31.084252 -16.790359
152.968500 84.303170 69.485768 9.517044
153.039100 85.940460 1.106126 2.026201
151.373772 83.775086 -5.825317 0.244908
106.565900 81.800970 34.513129 -14.904900
107.603295 80.094206 8.023490 26.628421
108.053600 81.635878 3.678561 0.914806
106.012973 80.426844 4.666232 -4.621184
74.028330 141.538567 4.312373 -13.198835
73.327647 139.695820 42.422582 -50.193346
74.830733 140.155895 3.300406 -1.420888
72.411371 141.080786 1.630477 0.043817
134.381751 50.572539 29.168683 -20.191871
136.356740 50.439310 10.588077 33.318954
135.523298 51.850132 -3.134553 -5.938096
135.262480 49.263654 -6.503318 -4.501304
146.997984 35.775186 -0.710835 -12.797362
147.814750 33.980806 3.462973 -1.678027
148.591106 35.459853 2.841823 -1.169799
146.165362 34.391165 1.466010 -3.043295
113.773852 5.292558 19.013698 33.843183
112.051270 4.369878 0.132707 -38.032328
113.530656 3.637648 -0.744400 -1.910519
112.321599 6.044505 -1.493789 2.078574
48.281299 80.838829 5.351356 -34.324749
50.181478 80.401391 12.243585 -30.231271
49.559231 81.882905 -0.789661 5.292258
